"Date and Time","temp1","temp2"
"09/14/2023 06:16:03 pm","19.1",""
"09/14/2023 06:15:53 pm","","32.3"
"09/14/2023 06:15:53 pm","18.9",""
"09/14/2023 06:15:43 pm","18.9","32.3"
"09/14/2023 06:15:33 pm","19","32.3"
"09/14/2023 06:15:23 pm","","32.3"
"09/14/2023 06:15:23 pm","19.2",""
"09/14/2023 06:15:13 pm","","32.3"
"09/14/2023 06:15:13 pm","19.2",""
"09/14/2023 06:15:03 pm","","32.4"
"09/14/2023 06:15:03 pm","19.2",""
"09/14/2023 06:14:53 pm","19.5","32.5"
"09/14/2023 06:14:43 pm","19.5","32.6"
"09/14/2023 06:14:33 pm","","32.6"
"09/14/2023 06:14:33 pm","19.5",""
"09/14/2023 06:14:23 pm","","32.8"
"09/14/2023 06:14:23 pm","19.5",""
"09/14/2023 06:14:13 pm","","32.7"
"09/14/2023 06:14:13 pm","19.4",""
"09/14/2023 06:14:03 pm","19.3","32.7"
"09/14/2023 06:13:52 pm","19.4","32.7"
"09/14/2023 06:13:42 pm","","32.6"
"09/14/2023 06:13:42 pm","19.3",""
"09/14/2023 06:13:32 pm","","32.6"
"09/14/2023 06:13:32 pm","19.2",""
"09/14/2023 06:13:22 pm","","32.4"
"09/14/2023 06:13:22 pm","19.1",""
"09/14/2023 06:13:12 pm","","32.3"
"09/14/2023 06:13:12 pm","19",""
"09/14/2023 06:13:02 pm","","32.2"
"09/14/2023 06:13:02 pm","18.9",""
"09/14/2023 06:12:52 pm","","32.1"
"09/14/2023 06:12:52 pm","18.8",""
"09/14/2023 06:12:42 pm","","32.1"
"09/14/2023 06:12:42 pm","18.7",""
"09/14/2023 06:12:32 pm","","32.1"
"09/14/2023 06:12:32 pm","18.9",""
"09/14/2023 06:12:22 pm","","32.1"
"09/14/2023 06:12:22 pm","18.8",""
"09/14/2023 06:12:12 pm","18.8","32.1"
"09/14/2023 06:12:02 pm","18.9","31.9"
"09/14/2023 06:11:52 pm","19.1","32"
"09/14/2023 06:11:42 pm","19.3","32.2"
"09/14/2023 06:11:32 pm","19.4","32.5"
"09/14/2023 06:11:22 pm","","32.5"
"09/14/2023 06:11:22 pm","19.4",""
"09/14/2023 06:11:11 pm","19.4","32.6"
"09/14/2023 06:11:01 pm","","32.6"
"09/14/2023 06:11:01 pm","19.3",""
"09/14/2023 06:10:51 pm","19.3","32.7"
"09/14/2023 06:10:41 pm","19.1","32.8"
"09/14/2023 06:10:31 pm","19.1","32.7"
"09/14/2023 06:10:21 pm","","32.8"
"09/14/2023 06:10:21 pm","19.2",""
"09/14/2023 06:10:11 pm","19.1","32.9"
"09/14/2023 06:10:01 pm","19.1","32.9"
"09/14/2023 06:09:51 pm","19.1","32.9"
"09/14/2023 06:09:41 pm","","32.9"
"09/14/2023 06:09:41 pm","19.1",""
"09/14/2023 06:09:31 pm","19.3","33.1"
"09/14/2023 06:09:21 pm","19.4","33.2"
"09/14/2023 06:09:11 pm","","33.2"
"09/14/2023 06:09:11 pm","18.9",""
"09/14/2023 06:09:01 pm","","33.3"
"09/14/2023 06:09:01 pm","19",""
"09/14/2023 06:08:51 pm","","33.4"
"09/14/2023 06:08:51 pm","19.1",""
"09/14/2023 06:08:41 pm","","33.4"
"09/14/2023 06:08:41 pm","19.5",""
"09/14/2023 06:08:30 pm","19.5","33.3"
"09/14/2023 06:08:20 pm","19.5","33.3"
"09/14/2023 06:08:10 pm","19.5","33.4"
"09/14/2023 06:08:00 pm","19.5","33.5"
"09/14/2023 06:07:50 pm","","33.6"
"09/14/2023 06:07:50 pm","19.5",""
"09/14/2023 06:07:40 pm","","33.7"
"09/14/2023 06:07:40 pm","19.8",""
"09/14/2023 06:07:30 pm","","33.6"
"09/14/2023 06:07:30 pm","19.9",""
"09/14/2023 06:07:20 pm","","33.6"
"09/14/2023 06:07:20 pm","19.8",""
"09/14/2023 06:07:10 pm","","33.5"
"09/14/2023 06:07:10 pm","19.7",""
"09/14/2023 06:07:00 pm","19.8","33.5"
"09/14/2023 06:06:50 pm","19.7","33.5"
"09/14/2023 06:06:40 pm","","33.5"
"09/14/2023 06:06:40 pm","19.6",""
"09/14/2023 06:06:30 pm","19.6","33.5"
"09/14/2023 06:06:20 pm","19.7","33.6"
"09/14/2023 06:06:14 pm","19.7","33.8"
"09/14/2023 06:06:00 pm","","33.8"
"09/14/2023 06:06:00 pm","19.5",""
"09/14/2023 06:05:50 pm","","33.7"
"09/14/2023 06:05:50 pm","19.4",""
"09/14/2023 06:05:44 pm","19.5","33.8"
"09/14/2023 06:05:29 pm","","33.7"
"09/14/2023 06:05:29 pm","19.4",""
"09/14/2023 06:05:20 pm","","33.6"
"09/14/2023 06:05:20 pm","19.4",""
"09/14/2023 06:05:14 pm","19.3","33.6"
"09/14/2023 06:04:59 pm","19.3","33.5"
"09/14/2023 06:04:50 pm","19.3","33.3"
"09/14/2023 06:04:44 pm","19.4","33.5"
"09/14/2023 06:04:29 pm","","33.5"
"09/14/2023 06:04:29 pm","19.4",""
"09/14/2023 06:04:20 pm","19.5","33.5"
"09/14/2023 06:04:14 pm","19.2","33.4"
"09/14/2023 06:03:59 pm","19.3","33.3"
"09/14/2023 06:03:50 pm","","33.2"
"09/14/2023 06:03:50 pm","19.2",""
"09/14/2023 06:03:44 pm","19.1","33.2"
"09/14/2023 06:03:29 pm","","33.1"
"09/14/2023 06:03:29 pm","18.9",""
"09/14/2023 06:03:20 pm","18.9","33.1"
"09/14/2023 06:03:14 pm","18.9","33.1"
"09/14/2023 06:02:58 pm","","33.2"
"09/14/2023 06:02:58 pm","19",""
"09/14/2023 06:02:50 pm","19.1","33.3"
"09/14/2023 06:02:44 pm","19.1","33.5"
"09/14/2023 06:02:32 pm","","33.5"
"09/14/2023 06:02:32 pm","19.4",""
"09/14/2023 06:02:26 pm","19.3","33.6"
"09/14/2023 06:02:19 pm","18.3","33.5"
"09/14/2023 06:02:01 pm","19.3","33.5"
"09/14/2023 06:01:54 pm","","33.5"
"09/14/2023 06:01:54 pm","19.2",""
"09/14/2023 06:01:48 pm","","33.4"
"09/14/2023 06:01:48 pm","19.1",""
"09/14/2023 06:01:28 pm","","33.4"
"09/14/2023 06:01:28 pm","18.8",""
"09/14/2023 06:01:19 pm","","33.1"
"09/14/2023 06:01:19 pm","18.7",""
"09/14/2023 05:20:35 pm","","40.3"
"09/14/2023 05:20:35 pm","21.3",""
"09/14/2023 05:20:25 pm","","40.3"
"09/14/2023 05:20:25 pm","21.3",""
"09/14/2023 05:20:15 pm","21.3","40.3"
"09/14/2023 05:20:05 pm","21.2","40.3"
"09/14/2023 05:19:55 pm","21","40.3"
"09/14/2023 05:19:45 pm","20.9","40.2"
"09/14/2023 05:19:35 pm","20.9","40.1"
"09/14/2023 05:19:25 pm","","40"
"09/14/2023 05:19:25 pm","20.9",""
"09/14/2023 05:19:14 pm","20.9","39.9"
"09/14/2023 05:19:04 pm","","39.7"
"09/14/2023 05:19:04 pm","20.8",""
"09/14/2023 05:18:54 pm","20.6","39.8"
"09/14/2023 05:18:44 pm","20.7","39.9"
"09/14/2023 05:18:34 pm","20.8","39.9"
"09/14/2023 05:18:24 pm","","40"
"09/14/2023 05:18:24 pm","20.9",""
"09/14/2023 05:18:14 pm","21","40.1"
"09/14/2023 05:18:04 pm","","40.1"
"09/14/2023 05:18:04 pm","21.1",""
"09/14/2023 05:17:54 pm","21","40"
"09/14/2023 05:17:44 pm","","40.2"
"09/14/2023 05:17:44 pm","21",""
"09/14/2023 05:17:34 pm","","40.5"
"09/14/2023 05:17:34 pm","21.1",""
"09/14/2023 05:17:24 pm","21.4","40.5"
"09/14/2023 05:17:14 pm","","40.5"
"09/14/2023 05:17:14 pm","21.4",""
"09/14/2023 05:17:04 pm","","40.5"
"09/14/2023 05:17:04 pm","21.3",""
"09/14/2023 05:16:54 pm","21.2","40.6"
"09/14/2023 05:16:44 pm","21.2","40.5"
"09/14/2023 05:16:33 pm","21.3","40.6"
"09/14/2023 05:16:24 pm","","40.6"
"09/14/2023 05:16:24 pm","21.3",""
"09/14/2023 05:16:13 pm","21.3","40.6"
"09/14/2023 05:16:03 pm","21.3","40.6"
"09/14/2023 05:15:53 pm","21.2","40.7"
"09/14/2023 05:15:43 pm","","41"
"09/14/2023 05:15:43 pm","21.2",""
"09/14/2023 05:15:33 pm","21.6","41.2"
"09/14/2023 05:15:23 pm","","41.2"
"09/14/2023 05:15:23 pm","21.6",""
"09/14/2023 05:15:13 pm","","41.3"
"09/14/2023 05:15:13 pm","21.6",""
"09/14/2023 05:15:03 pm","","41.2"
"09/14/2023 05:15:03 pm","21.6",""
"09/14/2023 05:14:53 pm","21.6","41.2"
"09/14/2023 05:14:43 pm","","41.3"
"09/14/2023 05:14:43 pm","21.6",""
"09/14/2023 05:14:33 pm","","41.3"
"09/14/2023 05:14:33 pm","21.6",""
"09/14/2023 05:14:23 pm","21.6","41.3"
"09/14/2023 05:14:13 pm","21.6","41.2"
"09/14/2023 05:14:03 pm","","41.3"
"09/14/2023 05:14:03 pm","21.6",""
"09/14/2023 05:13:52 pm","","41.3"
"09/14/2023 05:13:52 pm","21.6",""
"09/14/2023 05:13:42 pm","21.8","41.3"
"09/14/2023 05:13:32 pm","","41.4"
"09/14/2023 05:13:32 pm","21.8",""
"09/14/2023 05:13:22 pm","","41.4"
"09/14/2023 05:13:22 pm","21.9",""
"09/14/2023 05:13:12 pm","","41.4"
"09/14/2023 05:13:12 pm","21.9",""
"09/14/2023 05:13:02 pm","22","41.4"
"09/14/2023 05:12:52 pm","","41.4"
"09/14/2023 05:12:52 pm","21.9",""
"09/14/2023 05:12:42 pm","","41.5"
"09/14/2023 05:12:42 pm","21.8",""
"09/14/2023 05:12:32 pm","","41.5"
"09/14/2023 05:12:32 pm","21.7",""
"09/14/2023 05:12:22 pm","21.8","41.4"
"09/14/2023 05:12:12 pm","","41.4"
"09/14/2023 05:12:12 pm","21.7",""
"09/14/2023 05:12:02 pm","21.7","41.5"
"09/14/2023 05:11:52 pm","21.7","41.4"
"09/14/2023 05:11:42 pm","21.7","41.4"
"09/14/2023 05:11:32 pm","","41.4"
"09/14/2023 05:11:32 pm","21.6",""
"09/14/2023 05:11:22 pm","","41.4"
"09/14/2023 05:11:22 pm","21.4",""
"09/14/2023 05:11:11 pm","21.4","41.5"
"09/14/2023 05:11:01 pm","","41.5"
"09/14/2023 05:11:01 pm","21.3",""
"09/14/2023 05:10:51 pm","","41.5"
"09/14/2023 05:10:51 pm","21.4",""
"09/14/2023 05:10:41 pm","","41.5"
"09/14/2023 05:10:41 pm","21.1",""
"09/14/2023 05:10:31 pm","","41.5"
"09/14/2023 05:10:31 pm","20.9",""
"09/14/2023 05:10:21 pm","","41.5"
"09/14/2023 05:10:21 pm","21",""
"09/14/2023 05:10:11 pm","","41.6"
"09/14/2023 05:10:11 pm","21",""
"09/14/2023 05:10:01 pm","","41.6"
"09/14/2023 05:10:01 pm","21",""
"09/14/2023 05:09:51 pm","21","41.6"
"09/14/2023 05:09:41 pm","","41.7"
"09/14/2023 05:09:41 pm","21",""
"09/14/2023 05:09:31 pm","","41.8"
"09/14/2023 05:09:31 pm","21.1",""
"09/14/2023 05:09:21 pm","","41.4"
"09/14/2023 05:09:21 pm","21.1",""
"09/14/2023 05:09:11 pm","21.1","41.7"
"09/14/2023 05:09:01 pm","","41.9"
"09/14/2023 05:09:01 pm","21.2",""
"09/14/2023 05:08:51 pm","21.3","42"
"09/14/2023 05:08:41 pm","21.5","42"
"09/14/2023 05:08:30 pm","","42.1"
"09/14/2023 05:08:30 pm","21.5",""
"09/14/2023 05:08:20 pm","21.4","42"
"09/14/2023 05:08:10 pm","21.3","42"
"09/14/2023 05:08:00 pm","21.3","42.1"
"09/14/2023 05:07:50 pm","","42"
"09/14/2023 05:07:50 pm","21.3",""
"09/14/2023 05:07:40 pm","21.4","42"
"09/14/2023 05:07:30 pm","21.6","42.1"
"09/14/2023 05:07:20 pm","","42.1"
"09/14/2023 05:07:20 pm","21.7",""
"09/14/2023 05:07:10 pm","21.8","42"
"09/14/2023 05:07:00 pm","21.8","42"
"09/14/2023 05:06:50 pm","","42"
"09/14/2023 05:06:50 pm","21.8",""
"09/14/2023 05:06:40 pm","21.9","41.9"
"09/14/2023 05:06:30 pm","21.2","41.9"
"09/14/2023 05:06:20 pm","","41.8"
"09/14/2023 05:06:20 pm","21.6",""
"09/14/2023 05:06:10 pm","21.5","41.7"
"09/14/2023 05:06:00 pm","","41.6"
"09/14/2023 05:06:00 pm","21.9",""
"09/14/2023 05:05:49 pm","21.7","41.6"
"09/14/2023 05:05:39 pm","21.8","41.5"
"09/14/2023 05:05:29 pm","","41.5"
"09/14/2023 05:05:29 pm","21.8",""
"09/14/2023 05:05:19 pm","","41.5"
"09/14/2023 05:05:19 pm","21.9",""
"09/14/2023 05:05:09 pm","21.7","41.3"
"09/14/2023 05:04:59 pm","21.6","41.3"
"09/14/2023 05:04:49 pm","","41.1"
"09/14/2023 05:04:49 pm","21.5",""
"09/14/2023 05:04:39 pm","21.2","41"
"09/14/2023 05:04:29 pm","21.1","40.8"
"09/14/2023 05:04:19 pm","","40.5"
"09/14/2023 05:04:19 pm","20.9",""
"09/14/2023 05:04:09 pm","","40.4"
"09/14/2023 05:04:09 pm","20.9",""
"09/14/2023 05:03:59 pm","","40.4"
"09/14/2023 05:03:59 pm","20.9",""
"09/14/2023 05:03:49 pm","21","40.5"
"09/14/2023 05:03:39 pm","20.9","40.7"
"09/14/2023 05:03:29 pm","21.2","40.8"
"09/14/2023 05:03:19 pm","21.4","41.2"
"09/14/2023 05:03:08 pm","21.7","41.6"
"09/14/2023 05:02:58 pm","22.2","41.7"
"09/14/2023 05:02:48 pm","","41.8"
"09/14/2023 05:02:48 pm","22.4",""
"09/14/2023 05:02:38 pm","","41.9"
"09/14/2023 05:02:38 pm","22.4",""
"09/14/2023 05:02:28 pm","22.5","42"
"09/14/2023 05:02:18 pm","22.6","42"
"09/14/2023 05:02:08 pm","22.8","42.1"
"09/14/2023 05:01:58 pm","22.8","42.4"
"09/14/2023 05:01:48 pm","22.9","42.5"
"09/14/2023 05:01:38 pm","23.1","42.5"
"09/14/2023 05:01:28 pm","23.2","42.5"
"09/14/2023 05:01:18 pm","23","42.5"
"09/14/2023 05:01:08 pm","","42.5"
"09/14/2023 05:01:08 pm","22.9",""
"09/14/2023 05:00:58 pm","","42.4"
"09/14/2023 05:00:58 pm","22.9",""
"09/14/2023 05:00:48 pm","","42.4"
"09/14/2023 05:00:48 pm","22.9",""
"09/14/2023 05:00:38 pm","","42.4"
"09/14/2023 05:00:38 pm","22.9",""
"09/14/2023 05:00:27 pm","22.8","42.3"
"09/14/2023 05:00:17 pm","","42.2"
"09/14/2023 05:00:17 pm","22.7",""
"09/14/2023 05:00:07 pm","","42.1"
"09/14/2023 05:00:07 pm","22.6",""
"09/14/2023 04:59:57 pm","","42"
"09/14/2023 04:59:57 pm","22.6",""
"09/14/2023 04:59:47 pm","","41.8"
"09/14/2023 04:59:47 pm","22.5",""
"09/14/2023 04:59:37 pm","22.3","41.8"
"09/14/2023 04:59:27 pm","22.4","41.7"
"09/14/2023 04:59:17 pm","22.4","41.8"
"09/14/2023 04:59:07 pm","22.6","41.8"
"09/14/2023 04:58:57 pm","","41.8"
"09/14/2023 04:58:57 pm","22.7",""
"09/14/2023 04:58:47 pm","","41.8"
"09/14/2023 04:58:47 pm","22.7",""
"09/14/2023 04:58:37 pm","22.7","41.9"
"09/14/2023 04:58:27 pm","","23.1"
"09/14/2023 04:58:27 pm","23.1",""
"09/14/2023 04:58:17 pm","23","42.4"
"09/14/2023 04:58:07 pm","23.1","42.3"
"09/14/2023 04:57:57 pm","22.9","42.1"
"09/14/2023 04:57:47 pm","22.7","42"
"09/14/2023 04:57:36 pm","22.4","42.1"
"09/14/2023 04:57:26 pm","","42"
"09/14/2023 04:57:26 pm","22.4",""
"09/14/2023 04:57:16 pm","22.4","42"
"09/14/2023 04:57:06 pm","","41.9"
"09/14/2023 04:57:06 pm","22.6",""
"09/14/2023 04:56:56 pm","22.6","41.8"
"09/14/2023 04:56:46 pm","","41.9"
"09/14/2023 04:56:46 pm","22.6",""
"09/14/2023 04:56:36 pm","22.7","42"
"09/14/2023 04:56:26 pm","","42"
"09/14/2023 04:56:26 pm","22.8",""
"09/14/2023 04:56:16 pm","22.9","42.1"
"09/14/2023 04:56:06 pm","23.1","42.3"
"09/14/2023 04:55:56 pm","23.3","42.3"
"09/14/2023 04:55:46 pm","23.5","42.3"
"09/14/2023 04:55:36 pm","23.4","42.4"
"09/14/2023 04:55:26 pm","23.7","42.6"
"09/14/2023 04:55:16 pm","","42.4"
"09/14/2023 04:55:16 pm","23.8",""
"09/14/2023 04:55:06 pm","","42.4"
"09/14/2023 04:55:06 pm","23.9",""
"09/14/2023 04:54:55 pm","","42.3"
"09/14/2023 04:54:55 pm","24",""
"09/14/2023 04:54:45 pm","23.9","42.5"
"09/14/2023 04:54:35 pm","24","42.4"
"09/14/2023 04:54:25 pm","","42.6"
"09/14/2023 04:54:25 pm","24",""
"09/14/2023 04:54:15 pm","","42.8"
"09/14/2023 04:54:15 pm","24.1",""
"09/14/2023 04:54:05 pm","","42.8"
"09/14/2023 04:54:05 pm","24.1",""
"09/14/2023 04:53:55 pm","","43"
"09/14/2023 04:53:55 pm","24",""
"09/14/2023 04:53:45 pm","","42.9"
"09/14/2023 04:53:45 pm","24.1",""
"09/14/2023 04:53:35 pm","24.2","42.9"
"09/14/2023 04:53:25 pm","","42.9"
"09/14/2023 04:53:25 pm","24.3",""
"09/14/2023 04:53:15 pm","24.5","42.9"
"09/14/2023 04:53:05 pm","24.7","42.7"
"09/14/2023 04:52:55 pm","24.6","42.7"
"09/14/2023 04:52:45 pm","","42.6"
"09/14/2023 04:52:45 pm","24.5",""
"09/14/2023 04:52:35 pm","","42.5"
"09/14/2023 04:52:35 pm","24.4",""
"09/14/2023 04:52:24 pm","24.1","42.4"
"09/14/2023 04:52:14 pm","23.9","42.6"
"09/14/2023 04:52:04 pm","24.2","42.6"
"09/14/2023 04:51:54 pm","24.2","42.7"
"09/14/2023 04:51:44 pm","24.2","42.8"
"09/14/2023 04:51:34 pm","","42.7"
"09/14/2023 04:51:34 pm","24.2",""
"09/14/2023 04:51:24 pm","24.3","42.7"
"09/14/2023 04:51:14 pm","24.6","42.6"
"09/14/2023 04:51:04 pm","","42.5"
"09/14/2023 04:51:04 pm","24.7",""
"09/14/2023 04:50:54 pm","24.7","42.5"
"09/14/2023 04:50:44 pm","24.8","42.4"
"09/14/2023 04:50:34 pm","","42.4"
"09/14/2023 04:50:34 pm","24.8",""
"09/14/2023 04:50:24 pm","","42.4"
"09/14/2023 04:50:24 pm","24.6",""
"09/14/2023 04:50:14 pm","","42.9"
"09/14/2023 04:50:14 pm","24.7",""
"09/14/2023 04:50:04 pm","25.2","43.3"
"09/14/2023 04:49:54 pm","25.2","43.4"
"09/14/2023 04:49:43 pm","25","43.3"
"09/14/2023 04:49:33 pm","25.1","43.3"
"09/14/2023 04:49:23 pm","","43.3"
"09/14/2023 04:49:23 pm","25.2",""
"09/14/2023 04:49:13 pm","25.3","43.3"
"09/14/2023 04:49:03 pm","25.5","43.3"
"09/14/2023 04:48:53 pm","25.7","43.3"
"09/14/2023 04:48:43 pm","25.8","43.2"
"09/14/2023 04:48:33 pm","","43.1"
"09/14/2023 04:48:33 pm","25.9",""
"09/14/2023 04:48:23 pm","25.9","43.1"
"09/14/2023 04:48:13 pm","25.8","43.2"
"09/14/2023 04:48:03 pm","25.8","43.1"
"09/14/2023 04:47:53 pm","25.9","42.9"
"09/14/2023 04:47:43 pm","25.7","42.8"
"09/14/2023 04:47:33 pm","","42.6"
"09/14/2023 04:47:33 pm","25.7",""
"09/14/2023 04:47:23 pm","","42.5"
"09/14/2023 04:47:23 pm","25.6",""
"09/14/2023 04:47:13 pm","","42.6"
"09/14/2023 04:47:13 pm","25.6",""
"09/14/2023 04:47:02 pm","25.5","42.5"
"09/14/2023 04:46:52 pm","25.5","42.5"
"09/14/2023 04:46:42 pm","25.4","42.4"
"09/14/2023 04:46:32 pm","","42.5"
"09/14/2023 04:46:32 pm","25.3",""
"09/14/2023 04:46:22 pm","25.2","42.7"
"09/14/2023 04:46:12 pm","25.5","42.8"
"09/14/2023 04:46:02 pm","25.6","42.9"
"09/14/2023 04:45:52 pm","25.5","42.8"
"09/14/2023 04:45:42 pm","25.5","42.7"
"09/14/2023 04:45:32 pm","","42.6"
"09/14/2023 04:45:32 pm","25.4",""
"09/14/2023 04:45:22 pm","","42.6"
"09/14/2023 04:45:22 pm","25.2",""
"09/14/2023 04:45:12 pm","24.9","42.7"
"09/14/2023 04:45:02 pm","25.2","43"
"09/14/2023 04:44:52 pm","25.3","43"
"09/14/2023 04:44:42 pm","25.3","43"
"09/14/2023 04:44:32 pm","","42.9"
"09/14/2023 04:44:32 pm","25",""
"09/14/2023 04:44:21 pm","","43"
"09/14/2023 04:44:21 pm","25.2",""
"09/14/2023 04:44:11 pm","25.2","42.8"
"09/14/2023 04:44:01 pm","25","42.7"
"09/14/2023 04:43:51 pm","","42.7"
"09/14/2023 04:43:51 pm","24.9",""
"09/14/2023 04:43:41 pm","","42.6"
"09/14/2023 04:43:41 pm","25.3",""
"09/14/2023 04:43:31 pm","","42.5"
"09/14/2023 04:43:31 pm","25.2",""
"09/14/2023 04:43:21 pm","","42.6"
"09/14/2023 04:43:21 pm","25.1",""
"09/14/2023 04:43:11 pm","25.2","42.6"
"09/14/2023 04:43:01 pm","25","42.6"
"09/14/2023 04:42:51 pm","","42.9"
"09/14/2023 04:42:51 pm","24.9",""
"09/14/2023 04:42:41 pm","","43"
"09/14/2023 04:42:41 pm","25.1",""
"09/14/2023 04:42:31 pm","","42.9"
"09/14/2023 04:42:31 pm","25.2",""
"09/14/2023 04:42:21 pm","24.8","42.7"
"09/14/2023 04:42:11 pm","25","42.8"
"09/14/2023 04:42:01 pm","25.1","42.7"
"09/14/2023 04:41:51 pm","25.1","42.8"
"09/14/2023 04:41:40 pm","","42.8"
"09/14/2023 04:41:40 pm","25.3",""
"09/14/2023 04:41:30 pm","25.4","42.8"
"09/14/2023 04:41:20 pm","","43.1"
"09/14/2023 04:41:20 pm","25.4",""
"09/14/2023 04:41:10 pm","","43.1"
"09/14/2023 04:41:10 pm","25.8",""
"09/14/2023 04:41:00 pm","25.9","43"
"09/14/2023 04:40:50 pm","25.7","42.9"
"09/14/2023 04:40:40 pm","25.5","42.9"
"09/14/2023 04:40:30 pm","25.5","42.9"
"09/14/2023 04:40:20 pm","25.6","43.1"
"09/14/2023 04:40:10 pm","","43.1"
"09/14/2023 04:40:10 pm","25.9",""
"09/14/2023 04:40:00 pm","","43"
"09/14/2023 04:40:00 pm","25.9",""
"09/14/2023 04:39:50 pm","25.7","43.1"
"09/14/2023 04:39:40 pm","25.5","43"
"09/14/2023 04:39:30 pm","","42.9"
"09/14/2023 04:39:30 pm","25.3",""
"09/14/2023 04:39:20 pm","","42.9"
"09/14/2023 04:39:20 pm","25.2",""
"09/14/2023 04:39:10 pm","25.6","42.9"
"09/14/2023 04:38:59 pm","25.7","42.8"
"09/14/2023 04:38:52 pm","","43"
"09/14/2023 04:38:52 pm","25.9",""
"09/14/2023 04:38:39 pm","26.3","43.3"
"09/14/2023 04:38:32 pm","26.3","43.3"
"09/14/2023 04:38:19 pm","26.2","43.3"
"09/14/2023 04:38:09 pm","25.9","43.4"
"09/14/2023 04:37:59 pm","26","43.6"
"09/14/2023 04:37:49 pm","","43.8"
"09/14/2023 04:37:49 pm","26.6",""
"09/14/2023 04:37:39 pm","","43.7"
"09/14/2023 04:37:39 pm","26.5",""
"09/14/2023 04:37:29 pm","","43.7"
"09/14/2023 04:37:29 pm","26.4",""
"09/14/2023 04:37:19 pm","","43.9"
"09/14/2023 04:37:19 pm","26.4",""
"09/14/2023 04:37:09 pm","26.7","44.3"
"09/14/2023 04:36:59 pm","27.1","44.3"
"09/14/2023 04:36:49 pm","","44.2"
"09/14/2023 04:36:49 pm","27.4",""
"09/14/2023 04:36:39 pm","27.2","44"
"09/14/2023 04:36:29 pm","","43.8"
"09/14/2023 04:36:29 pm","27",""
"09/14/2023 04:36:18 pm","26.9","43.7"
"09/14/2023 04:36:09 pm","26.7","43.6"
"09/14/2023 04:35:58 pm","","43.5"
"09/14/2023 04:35:58 pm","26.5",""
"09/14/2023 04:35:48 pm","","43.7"
"09/14/2023 04:35:48 pm","26.4",""
"09/14/2023 04:35:38 pm","26.3","43.7"
"09/14/2023 04:35:28 pm","","43.5"
"09/14/2023 04:35:28 pm","26.5",""
"09/14/2023 04:35:18 pm","","43.3"
"09/14/2023 04:35:18 pm","26.4",""
"09/14/2023 04:35:08 pm","","43.1"
"09/14/2023 04:35:08 pm","26.4",""
"09/14/2023 04:34:58 pm","26","43"
"09/14/2023 04:34:48 pm","25.7","42.7"
"09/14/2023 04:34:38 pm","25.4","42.6"
"09/14/2023 04:34:28 pm","25.4","42.4"
"09/14/2023 04:34:18 pm","","42.2"
"09/14/2023 04:34:18 pm","25.2",""
"09/14/2023 04:34:08 pm","","41.9"
"09/14/2023 04:34:08 pm","24.9",""
"09/14/2023 04:33:58 pm","","41.6"
"09/14/2023 04:33:58 pm","24.4",""
"09/14/2023 04:33:48 pm","24.1","41.3"
"09/14/2023 04:33:37 pm","","41.1"
"09/14/2023 04:33:37 pm","24",""
"09/14/2023 04:33:28 pm","","40.9"
"09/14/2023 04:33:28 pm","24.1",""
"09/14/2023 04:33:17 pm","","40.8"
"09/14/2023 04:33:17 pm","24.1",""
"09/14/2023 04:33:07 pm","24","40.7"
"09/14/2023 04:32:57 pm","23.8","40.7"
"09/14/2023 04:32:47 pm","23.8","40.7"
"09/14/2023 04:32:37 pm","","40.6"
"09/14/2023 04:32:37 pm","23.6",""
"09/14/2023 04:32:27 pm","23.7","40.4"
"09/14/2023 04:32:17 pm","23.6","40.4"
"09/14/2023 04:32:07 pm","","40.2"
"09/14/2023 04:32:07 pm","23.7",""
"09/14/2023 04:31:57 pm","23.5","40"
"09/14/2023 04:31:47 pm","","39.5"
"09/14/2023 04:31:47 pm","23.4",""
"09/14/2023 04:31:37 pm","22.8","23.2"
"09/14/2023 04:31:27 pm","","39.6"
"09/14/2023 04:31:27 pm","22.6",""
"09/14/2023 04:31:17 pm","22.2","39.6"
"09/14/2023 04:31:07 pm","","39.6"
"09/14/2023 04:31:07 pm","22.2",""
"09/14/2023 04:30:57 pm","22","39.5"
"09/14/2023 04:30:46 pm","21.7","39.7"
"09/14/2023 04:30:36 pm","21.3","39.9"
"09/14/2023 04:30:26 pm","21.7","39.9"
"09/14/2023 04:30:16 pm","","40"
"09/14/2023 04:30:16 pm","21.9",""
"09/14/2023 04:30:06 pm","22.2","40.1"
"09/14/2023 04:29:56 pm","22.6","40.2"
"09/14/2023 04:29:46 pm","","40.3"
"09/14/2023 04:29:46 pm","22.6",""
"09/14/2023 04:29:36 pm","22.8","40.3"
"09/14/2023 04:29:26 pm","","40.4"
"09/14/2023 04:29:26 pm","23",""
"09/14/2023 04:29:16 pm","23.4","40.5"
"09/14/2023 04:29:06 pm","","40.3"
"09/14/2023 04:29:06 pm","22.9",""
"09/14/2023 04:28:56 pm","","40.2"
"09/14/2023 04:28:56 pm","23.1",""
"09/14/2023 04:28:46 pm","22.9","40.4"
"09/14/2023 04:28:36 pm","23.3","40.4"
"09/14/2023 04:28:26 pm","23.4","40.4"
"09/14/2023 04:28:15 pm","23.4","40.4"
"09/14/2023 04:28:05 pm","23.3","40.5"
"09/14/2023 04:27:55 pm","23.4","40.4"
"09/14/2023 04:27:45 pm","23.4","40.3"
